구분,대여소명,,대여일자,대여건수,반납건수,합계,위도,경도
강남구,2355, 삼성역 5~6번 출구 사이,202006,1694,1680,3374,37.509121,127.062309
강남구,2356, 강남구청,201901,158,145,303,37.51807,127.047119
강남구,2356, 강남구청,201902,140,118,258,37.51807,127.047119
강남구,2356, 강남구청,201903,344,293,637,37.51807,127.047119
강남구,2356, 강남구청,201904,635,505,1140,37.51807,127.047119
강남구,2356, 강남구청,201905,871,624,1495,37.51807,127.047119
강남구,2356, 강남구청,201906,873,608,1481,37.51807,127.047119
강남구,2356, 강남구청,201907,714,509,1223,37.51807,127.047119
강남구,2356, 강남구청,201908,766,546,1312,37.51807,127.047119
강남구,2356, 강남구청,201909,704,484,1188,37.51807,127.047119
강남구,2356, 강남구청,201910,700,539,1239,37.51807,127.047119
강남구,2356, 강남구청,201911,416,343,759,37.51807,127.047119
강남구,2356, 강남구청,201912,253,177,430,37.51807,127.047119
강남구,2356, 강남구청,202001,214,143,357,37.51807,127.047119
강남구,2356, 강남구청,202002,204,171,375,37.51807,127.047119
강남구,2356, 강남구청,202003,417,314,731,37.51807,127.047119
강남구,2356, 강남구청,202004,723,566,1289,37.51807,127.047119
강남구,2356, 강남구청,202005,640,478,1118,37.51807,127.047119
강남구,2356, 강남구청,202006,773,595,1368,37.51807,127.047119
강남구,2357, 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),201901,186,95,281,37.501949,127.04277
강남구,2357, 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),201902,194,88,282,37.501949,127.04277
강남구,2357, 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),201903,363,195,558,37.501949,127.04277
강남구,2357, 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),201904,703,378,1081,37.501949,127.04277
강남구,2357, 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),201905,921,446,1367,37.501949,127.04277
강남구,2357, 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),201906,871,382,1253,37.501949,127.04277
강남구,2357, 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),201907,1035,565,1600,37.501949,127.04277
강남구,2357, 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),201908,718,405,1123,37.501949,127.04277
강남구,2357, 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),201909,711,360,1071,37.501949,127.04277
강남구,2357, 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),201910,847,446,1293,37.501949,127.04277
강남구,2357, 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),201911,616,328,944,37.501949,127.04277
강남구,2357, 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),201912,401,180,581,37.501949,127.04277
강남구,2357, 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),202001,382,180,562,37.501949,127.04277
강남구,2357, 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),202002,235,147,382,37.501949,127.04277
강남구,2357, 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),202003,483,221,704,37.501949,127.04277
강남구,2357, 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),202004,265,263,528,37.501949,127.04277
강남구,2357, 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),202005,415,403,818,37.501949,127.04277
강남구,2357, 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),202006,309,281,590,37.501949,127.04277
강남구,2358, 구룡초사거리 (현대아파트10동 앞 ),201901,92,86,178,37.481384,127.053917
강남구,2358, 구룡초사거리 (현대아파트10동 앞 ),201902,78,69,147,37.481384,127.053917
강남구,2358, 구룡초사거리 (현대아파트10동 앞 ),201903,169,144,313,37.481384,127.053917
강남구,2358, 구룡초사거리 (현대아파트10동 앞 ),201904,300,232,532,37.481384,127.053917
강남구,2358, 구룡초사거리 (현대아파트10동 앞 ),201905,385,315,700,37.481384,127.053917
강남구,2358, 구룡초사거리 (현대아파트10동 앞 ),201906,497,393,890,37.481384,127.053917
강남구,2358, 구룡초사거리 (현대아파트10동 앞 ),201907,464,407,871,37.481384,127.053917
강남구,2358, 구룡초사거리 (현대아파트10동 앞 ),201908,439,348,787,37.481384,127.053917
강남구,2358, 구룡초사거리 (현대아파트10동 앞 ),201909,450,323,773,37.481384,127.053917
강남구,2358, 구룡초사거리 (현대아파트10동 앞 ),201910,518,392,910,37.481384,127.053917
강남구,2358, 구룡초사거리 (현대아파트10동 앞 ),201911,299,241,540,37.481384,127.053917
강남구,2358, 구룡초사거리 (현대아파트10동 앞 ),201912,151,128,279,37.481384,127.053917
강남구,2358, 구룡초사거리 (현대아파트10동 앞 ),202001,177,159,336,37.481384,127.053917
강남구,2358, 구룡초사거리 (현대아파트10동 앞 ),202002,159,150,309,37.481384,127.053917
강남구,2358, 구룡초사거리 (현대아파트10동 앞 ),202003,215,196,411,37.481384,127.053917
강남구,2358, 구룡초사거리 (현대아파트10동 앞 ),202004,193,194,387,37.481384,127.053917
강남구,2358, 구룡초사거리 (현대아파트10동 앞 ),202005,237,234,471,37.481384,127.053917
강남구,2358, 구룡초사거리 (현대아파트10동 앞 ),202006,249,252,501,37.481384,127.053917
강남구,2359," 국립국악중,고교 정문 맞은편",201901,121,163,284,37.475605,127.050377
강남구,2359," 국립국악중,고교 정문 맞은편",201902,99,143,242,37.475605,127.050377
강남구,2359," 국립국악중,고교 정문 맞은편",201903,296,329,625,37.475605,127.050377
강남구,2359," 국립국악중,고교 정문 맞은편",201904,446,574,1020,37.475605,127.050377
강남구,2359," 국립국악중,고교 정문 맞은편",201905,759,948,1707,37.475605,127.050377
강남구,2359," 국립국악중,고교 정문 맞은편",201906,874,1154,2028,37.475605,127.050377
강남구,2359," 국립국악중,고교 정문 맞은편",201907,870,1144,2014,37.475605,127.050377
강남구,2359," 국립국악중,고교 정문 맞은편",201908,874,996,1870,37.475605,127.050377
강남구,2359," 국립국악중,고교 정문 맞은편",201909,818,946,1764,37.475605,127.050377
강남구,2359," 국립국악중,고교 정문 맞은편",201910,1026,1152,2178,37.475605,127.050377
강남구,2359," 국립국악중,고교 정문 맞은편",201911,551,664,1215,37.475605,127.050377
강남구,2359," 국립국악중,고교 정문 맞은편",201912,279,418,697,37.475605,127.050377
강남구,2359," 국립국악중,고교 정문 맞은편",202001,315,443,758,37.475605,127.050377
강남구,2359," 국립국악중,고교 정문 맞은편",202002,300,356,656,37.475605,127.050377
강남구,2359," 국립국악중,고교 정문 맞은편",202003,629,639,1268,37.475605,127.050377
강남구,2359," 국립국악중,고교 정문 맞은편",202004,749,736,1485,37.475605,127.050377
강남구,2359," 국립국악중,고교 정문 맞은편",202005,850,855,1705,37.475605,127.050377
강남구,2359," 국립국악중,고교 정문 맞은편",202006,962,959,1921,37.475605,127.050377
강남구,2360, 도곡1동 주민센터 교차로,201901,254,246,500,37.492809,127.041389
강남구,2360, 도곡1동 주민센터 교차로,201902,226,196,422,37.492809,127.041389
강남구,2360, 도곡1동 주민센터 교차로,201903,486,426,912,37.492809,127.041389
강남구,2360, 도곡1동 주민센터 교차로,201904,812,691,1503,37.492809,127.041389
강남구,2360, 도곡1동 주민센터 교차로,201905,1162,1072,2234,37.492809,127.041389
강남구,2360, 도곡1동 주민센터 교차로,201906,1190,1046,2236,37.492809,127.041389
강남구,2360, 도곡1동 주민센터 교차로,201907,1247,1050,2297,37.492809,127.041389
강남구,2360, 도곡1동 주민센터 교차로,201908,961,769,1730,37.492809,127.041389
강남구,2360, 도곡1동 주민센터 교차로,201909,966,749,1715,37.492809,127.041389
강남구,2360, 도곡1동 주민센터 교차로,201910,1056,832,1888,37.492809,127.041389
강남구,2360, 도곡1동 주민센터 교차로,201911,693,598,1291,37.492809,127.041389
강남구,2360, 도곡1동 주민센터 교차로,201912,460,395,855,37.492809,127.041389
강남구,2360, 도곡1동 주민센터 교차로,202001,387,346,733,37.492809,127.041389
강남구,2360, 도곡1동 주민센터 교차로,202002,245,201,446,37.492809,127.041389
강남구,2360, 도곡1동 주민센터 교차로,202003,524,409,933,37.492809,127.041389
강남구,2360, 도곡1동 주민센터 교차로,202004,470,448,918,37.492809,127.041389
강남구,2360, 도곡1동 주민센터 교차로,202005,485,474,959,37.492809,127.041389
강남구,2360, 도곡1동 주민센터 교차로,202006,543,543,1086,37.492809,127.041389
강남구,2361, 압구정역 교차로,201901,250,180,430,37.526844,127.028259
강남구,2361, 압구정역 교차로,201902,240,207,447,37.526844,127.028259
강남구,2361, 압구정역 교차로,201903,411,372,783,37.526844,127.028259
강남구,2361, 압구정역 교차로,201904,717,666,1383,37.526844,127.028259
강남구,2361, 압구정역 교차로,201905,1247,1115,2362,37.526844,127.028259
강남구,2361, 압구정역 교차로,201906,1235,1118,2353,37.526844,127.028259
강남구,2361, 압구정역 교차로,201907,1011,818,1829,37.526844,127.028259
강남구,2361, 압구정역 교차로,201908,1031,909,1940,37.526844,127.028259
강남구,2361, 압구정역 교차로,201909,1071,952,2023,37.526844,127.028259
강남구,2361, 압구정역 교차로,201910,1602,1480,3082,37.526844,127.028259
강남구,2361, 압구정역 교차로,201911,602,539,1141,37.526844,127.028259
강남구,2361, 압구정역 교차로,201912,266,257,523,37.526844,127.028259
강남구,2361, 압구정역 교차로,202001,304,293,597,37.526844,127.028259
강남구,2361, 압구정역 교차로,202002,301,292,593,37.526844,127.028259
강남구,2361, 압구정역 교차로,202003,784,788,1572,37.526844,127.028259
강남구,2361, 압구정역 교차로,202004,1198,1169,2367,37.526844,127.028259
강남구,2361, 압구정역 교차로,202005,1097,1085,2182,37.526844,127.028259
강남구,2361, 압구정역 교차로,202006,1065,1049,2114,37.526844,127.028259
강남구,2362, 신사동 가로수길 입구,201901,223,204,427,37.517635,127.022453
강남구,2362, 신사동 가로수길 입구,201902,213,242,455,37.517635,127.022453
강남구,2362, 신사동 가로수길 입구,201903,431,413,844,37.517635,127.022453
강남구,2362, 신사동 가로수길 입구,201904,821,780,1601,37.517635,127.022453
강남구,2362, 신사동 가로수길 입구,201905,1226,1214,2440,37.517635,127.022453
강남구,2362, 신사동 가로수길 입구,201906,1239,1178,2417,37.517635,127.022453
강남구,2362, 신사동 가로수길 입구,201907,971,921,1892,37.517635,127.022453
강남구,2362, 신사동 가로수길 입구,201908,1026,981,2007,37.517635,127.022453
강남구,2362, 신사동 가로수길 입구,201909,1123,1042,2165,37.517635,127.022453
강남구,2362, 신사동 가로수길 입구,201910,1526,1542,3068,37.517635,127.022453
강남구,2362, 신사동 가로수길 입구,201911,786,722,1508,37.517635,127.022453
강남구,2362, 신사동 가로수길 입구,201912,438,439,877,37.517635,127.022453
강남구,2362, 신사동 가로수길 입구,202001,438,429,867,37.517635,127.022453
강남구,2362, 신사동 가로수길 입구,202002,409,391,800,37.517635,127.022453
강남구,2362, 신사동 가로수길 입구,202003,779,721,1500,37.517635,127.022453
강남구,2362, 신사동 가로수길 입구,202004,949,869,1818,37.517635,127.022453
강남구,2362, 신사동 가로수길 입구,202005,1069,1057,2126,37.517635,127.022453
강남구,2362, 신사동 가로수길 입구,202006,1186,1115,2301,37.517635,127.022453
강남구,2363, 강남 을지병원 교차로,201901,184,186,370,37.51918,127.027466
강남구,2363, 강남 을지병원 교차로,201902,116,80,196,37.51918,127.027466
강남구,2363, 강남 을지병원 교차로,201903,295,281,576,37.51918,127.027466
강남구,2363, 강남 을지병원 교차로,201904,500,358,858,37.51918,127.027466
강남구,2363, 강남 을지병원 교차로,201905,662,509,1171,37.51918,127.027466
강남구,2363, 강남 을지병원 교차로,201906,673,616,1289,37.51918,127.027466
강남구,2363, 강남 을지병원 교차로,201907,565,512,1077,37.51918,127.027466
강남구,2363, 강남 을지병원 교차로,201908,502,469,971,37.51918,127.027466
강남구,2363, 강남 을지병원 교차로,201909,450,402,852,37.51918,127.027466
강남구,2363, 강남 을지병원 교차로,201910,574,504,1078,37.51918,127.027466
강남구,2363, 강남 을지병원 교차로,201911,343,322,665,37.51918,127.027466
강남구,2363, 강남 을지병원 교차로,201912,207,196,403,37.51918,127.027466
강남구,2363, 강남 을지병원 교차로,202001,188,178,366,37.51918,127.027466
강남구,2363, 강남 을지병원 교차로,202002,184,186,370,37.51918,127.027466
강남구,2363, 강남 을지병원 교차로,202003,324,298,622,37.51918,127.027466
강남구,2363, 강남 을지병원 교차로,202004,373,358,731,37.51918,127.027466
강남구,2363, 강남 을지병원 교차로,202005,398,382,780,37.51918,127.027466
강남구,2363, 강남 을지병원 교차로,202006,458,433,891,37.51918,127.027466
강남구,2364, 도산대로 렉서스 앞,201901,197,215,412,37.52124,127.031898
강남구,2364, 도산대로 렉서스 앞,201902,227,214,441,37.52124,127.031898
강남구,2364, 도산대로 렉서스 앞,201903,425,460,885,37.52124,127.031898
강남구,2364, 도산대로 렉서스 앞,201904,620,585,1205,37.52124,127.031898
강남구,2364, 도산대로 렉서스 앞,201905,789,765,1554,37.52124,127.031898
강남구,2364, 도산대로 렉서스 앞,201906,110,107,217,37.52124,127.031898
강남구,2364, 도산대로 렉서스 앞,201907,602,554,1156,37.52124,127.031898
강남구,2364, 도산대로 렉서스 앞,201908,619,611,1230,37.52124,127.031898
강남구,2364, 도산대로 렉서스 앞,201909,561,560,1121,37.52124,127.031898
강남구,2364, 도산대로 렉서스 앞,201910,734,723,1457,37.52124,127.031898
강남구,2364, 도산대로 렉서스 앞,201911,463,460,923,37.52124,127.031898
강남구,2364, 도산대로 렉서스 앞,201912,259,300,559,37.52124,127.031898
강남구,2364, 도산대로 렉서스 앞,202001,254,261,515,37.52124,127.031898
강남구,2364, 도산대로 렉서스 앞,202002,258,274,532,37.52124,127.031898
강남구,2364, 도산대로 렉서스 앞,202003,343,339,682,37.52124,127.031898
강남구,2364, 도산대로 렉서스 앞,202004,479,479,958,37.52124,127.031898
강남구,2364, 도산대로 렉서스 앞,202005,504,493,997,37.52124,127.031898
